"","BATTER_UID","AVG","OBP","SLG","VENUE_KEY","OUTS","BALLS","STRIKES","BATS_LEFT","THROWS_LEFT","PITCH_NUMBER","RELEASE_SPEED","PLATE_X","PLATE_Z","INDUCED_VERTICAL_BREAK","HORIZONTAL_BREAK","VERTICAL_APPROACH_ANGLE","HORIZONTAL_APPROACH_ANGLE","OPS","Handedness","exitVelo_GAM","angle_GAM","direction_GAM","exitVelo_GLM","angle_GLM","direction_GLM","exitVelo_KNN","angle_KNN","direction_KNN"
"499",152,0.314,0.353,0.461,2683,0,0,2,0,0,3,96.9335403442383,-0.30601117014885,2.82910323143005,15.086350440979,-3.73520135879517,-4.92865657806396,1.25341057777405,0.814,0,91.315,13.595,-6.75,91.301,13.595,-6.736,91.185,13.268,-15.759
"500",66,0.277,0.3475,0.4255,2745,1,0,1,0,0,2,87.5481948852539,0.143619999289513,1.84512996673584,-2.26588010787964,10.5538997650146,-7.61867952346802,2.96675992012024,0.773,0,88.22,2.052,-5.718,88.193,2.052,-5.739,87.014,13.905,-13.622
"501",51,0.271,0.3205,0.411,3970,0,0,0,0,0,1,86.3397979736328,0.278243988752365,1.80107986927032,-4.68945026397705,9.68746948242188,-8.13378047943115,2.73850989341736,0.7315,0,87.465,0.114,-4.194,87.464,0.114,-4.208,94.744,-6.062,-4.613
"502",122,0.245,0.3,0.3745,2745,1,1,1,1,0,3,86.5557022094727,-0.293823003768921,2.22435998916626,-1.47474002838135,6.51410007476807,-7.51854991912842,2.30991983413696,0.6745,1,87.666,7.028,-0.565,87.632,7.028,-0.562,96.985,10.139,21.838
"503",41,0.2405,0.3375,0.4175,3789,1,1,2,0,0,4,81.6552963256836,0.030274897813797,1.85367000102997,-7.85658025741577,11.4165992736816,-9.16065979003906,3.16168975830078,0.755,0,86.76,3.526,-7.946,86.767,3.526,-7.942,101.112,21.424,-9.537
"504",25,0.264,0.364,0.48,3970,0,0,0,1,1,1,93.6966018676758,0.708947956562042,2.42081999778748,15.4935998916626,9.13540935516357,-5.77670955657959,-0.0105820000171661,0.844,0,90.943,12.51,-2.049,91.01,12.51,-2.044,90.663,-5.34,-2.911
"505",122,0.245,0.3,0.3745,2529,0,0,0,1,1,1,84.4608993530273,0.501080989837646,2.73857998847961,6.81991004943848,17.5014991760254,-6.53240013122559,0.152527004480362,0.6745,0,86.792,17.567,-5.451,86.807,17.567,-5.444,86.098,24.904,-1.608
"506",125,0.2295,0.3255,0.4005,2683,2,2,2,1,0,6,92.1114044189453,0.613371014595032,1.72697997093201,5.67217016220093,-15.6449995040894,-6.80733966827393,1.46069991588593,0.726,1,90.018,0.169,13.335,90.072,0.169,13.316,100.173,17.389,0.428
"507",136,0.298666,0.361666,0.491666,2797,1,1,2,1,1,4,90.0445938110352,0.298834979534149,3.51817011833191,15.842399597168,11.4518995285034,-4.82737016677856,-1.38661003112793,0.853332,0,90.474,25.927,-7.723,90.5,25.927,-7.688,82.745,28.516,-19.318
"508",141,0.2895,0.3435,0.42,2852,0,0,1,0,0,2,96.318000793457,-0.093778595328331,2.5618999004364,12.8289003372192,-7.49566030502319,-5.40908002853394,1.7991099357605,0.7635,0,90.561,9.58,-3.049,90.566,9.58,-3.041,89.903,6.204,-5.891
"509",73,0.289,0.381,0.374,2745,0,3,2,1,1,10,86.5118026733398,-0.118707999587059,2.57085990905762,8.43595027923584,-2.92228984832764,-6.27117013931274,-2.10097002983093,0.755,0,88.789,13.762,-8.496,88.79,13.762,-8.498,98.764,2.295,-5.14
"510",51,0.271,0.3205,0.411,2724,0,0,1,0,0,2,90.0968933105469,-0.516093969345093,2.30554986000061,18.1200981140137,-6.19431972503662,-5.33629989624023,1.80564999580383,0.7315,0,89.185,18.859,-8.44,89.12,18.859,-8.461,95.764,10.842,-10.376
"511",133,0.264,0.3265,0.3625,2542,0,3,1,1,0,5,95.8801956176758,-0.110409997403622,1.95991003513336,19.0228996276855,-6.88092994689941,-5.74015998840332,0.835669040679932,0.689,1,90.478,9.695,4.093,90.497,9.695,4.086,93.273,12.797,16.636
"512",16,0.28,0.353,0.361,2541,1,1,2,0,0,5,87.4026947021484,-0.0851566940546036,1.94363987445831,-2.92458009719849,7.118079662323,-7.92925977706909,1.38487994670868,0.714,0,87.647,0.733,-7.75,87.642,0.733,-7.756,90.913,16.89,-21.714
"513",34,0.263,0.379666,0.376666,2852,2,0,2,1,1,3,89.7162933349609,0.432925999164581,3.53127980232239,10.4997997283936,8.69195938110352,-4.79631996154785,-0.889759004116058,0.756332,0,89.097,21.502,-4.083,89.107,21.502,-4.058,90.976,33.214,11.601
"514",142,0.3195,0.3605,0.4435,3970,0,0,1,1,0,2,88.2480010986328,0.716408014297485,3.42980003356934,8.4246997833252,1.82477986812592,-5.28204011917114,2.43296980857849,0.804,1,89.922,23.594,9.974,89.946,23.594,10.008,79.283,2.265,10.538
"515",35,0.255,0.324,0.427,3970,1,0,0,0,0,1,91.9358978271484,-0.474566012620926,2.08810997009277,18.8713989257812,-7.45746946334839,-5.82898998260498,-0.228280007839203,0.751,0,89.954,13.871,-9.341,89.942,13.871,-9.353,88.406,27.962,4.692
"516",84,0.267,0.3825,0.389,2823,0,3,2,1,0,7,94.9172973632812,-0.0101330000907183,2.85153985023499,15.4785003662109,-11.6173992156982,-4.83814001083374,0.547689974308014,0.7715,1,91.337,15.731,5.844,91.344,15.731,5.858,93.135,-0.177,-0.016
"517",107,0.261,0.3035,0.411,3230,2,3,2,1,0,6,93.8837966918945,1.87417995929718,1.45137000083923,5.48056983947754,-16.8915996551514,-6.34261989593506,2.92024993896484,0.7145,1,90.102,-4.505,27.61,90.201,-4.505,27.565,96.989,8.355,-1.056
"518",97,0.211,0.2905,0.3725,2844,2,0,0,1,0,1,91.9730987548828,-0.375351011753082,3.04294013977051,6.58720970153809,-19.0536003112793,-3.47207999229431,2.56609988212585,0.663,1,89.236,14.955,7.469,89.07,14.955,7.427,93.163,22.389,15.971
"519",107,0.261,0.3035,0.411,3230,2,1,1,1,0,3,84.2397918701172,0.121544994413853,3.13211989402771,2.44889998435974,-6.21981000900269,-6.515549659729,2.13159990310669,0.7145,1,88.137,19.476,6.031,88.143,19.476,6.064,93.998,23.407,15.535
"520",30,0.2815,0.3255,0.4525,2781,1,1,2,0,0,7,91.143798828125,0.259845018386841,2.91932988166809,18.1581001281738,0.244169995188713,-5.27654981613159,1.27469992637634,0.778,0,89.846,22.193,-3.055,89.877,22.193,-3.033,97.934,16.238,-1.848
"521",81,0.261,0.3285,0.3655,5421,1,0,2,1,0,3,89.3426971435547,0.407895982265472,3.12687969207764,14.7174997329712,-7.24707984924316,-5.46004962921143,1.13022005558014,0.694,1,89.239,22.745,8.954,89.291,22.745,8.99,86.696,27.265,6.36
"522",107,0.261,0.3035,0.411,5410,0,0,1,1,1,2,77.8235931396484,0.617671966552734,2.71894001960754,-6.1283597946167,-8.48289012908936,-8.35231971740723,-2.206130027771,0.7145,0,86.461,10.245,-0.797,86.557,10.245,-0.769,89.214,38.028,-1.332
"523",0,0.289,0.330666,0.453,2844,1,2,0,0,0,3,88.9973983764648,-0.0209085997194052,2.661789894104,12.4823007583618,2.55571985244751,-5.7913498878479,2.08258008956909,0.783666,0,89.263,18.84,-6.026,89.243,18.84,-6.021,86.04,14.766,-7.085
"524",97,0.211,0.2905,0.3725,3970,2,2,2,1,1,5,88.4342956542969,1.0007199048996,1.97262990474701,2.63362979888916,20.8580989837646,-6.58766984939575,-1.0584899187088,0.663,0,87.261,2.249,-1.242,87.276,2.249,-1.281,80.923,-22.213,18.072
"525",141,0.2895,0.3435,0.42,4715,0,0,1,0,0,2,80.4692993164062,-0.223040983080864,3.10970973968506,0.465980023145676,6.20815992355347,-7.0617094039917,2.44177985191345,0.7635,0,87.054,22.271,-9.431,87.02,22.271,-9.402,94.278,-3.916,-5.415
"526",82,0.2365,0.3505,0.429,2852,2,3,1,0,1,5,91.9677963256836,-0.318046987056732,2.94835996627808,20.298900604248,4.05416965484619,-4.99023008346558,-1.47971987724304,0.7795,1,90.872,23.337,-3.352,90.87,23.337,-3.332,78.8,13.63,-7.558
"527",51,0.271,0.3205,0.411,3970,0,0,0,0,0,1,91.8331985473633,-0.768208026885986,2.22903990745544,7.91910982131958,-14.1088991165161,-6.45064973831177,-0.485167980194092,0.7315,0,89.546,5.772,-10.077,89.525,5.772,-10.079,81.489,6.582,-15.112
"528",34,0.263,0.379666,0.376666,2781,1,2,1,1,0,4,79.2611923217773,0.470979005098343,3.24279022216797,8.52901935577393,-10.1161003112793,-6.56459999084473,-0.765181958675385,0.756332,1,88.238,28.046,6.855,88.301,28.046,6.894,84.573,13.047,-8.693
"529",98,0.2965,0.384,0.527,4715,1,2,2,1,1,5,85.8166961669922,-0.428918987512589,2.91462993621826,1.99558997154236,-10.5601997375488,-7.01582956314087,-2.33599996566772,0.911,0,90.571,12.775,-11.318,90.6,12.775,-11.285,89.882,-0.969,3.477
"530",111,0.2695,0.3525,0.3905,5355,0,0,0,1,1,1,90.9712982177734,0.208754986524582,3.10438013076782,15.7734003067017,8.03572940826416,-5.09827995300293,-0.916939973831177,0.743,0,89.323,20.734,-6.382,89.342,20.734,-6.362,93.867,30.53,-4.271
"531",65,0.27,0.375,0.409,2529,2,0,2,0,1,3,83.0496978759766,-0.062541700899601,2.57627987861633,3.85381007194519,-1.69246995449066,-8.09014987945557,-1.56777000427246,0.784,1,89.002,14.724,-1.159,89.086,14.724,-1.115,84.985,-5.885,-13.152
"532",35,0.255,0.324,0.427,2844,0,1,2,0,1,6,86.7162933349609,-0.805324018001556,2.46743011474609,7.25910997390747,-0.80751097202301,-6.23164987564087,-5.54244995117188,0.751,1,89.632,11.224,-9.821,89.588,11.224,-9.833,93.935,19.785,-16.397
"533",111,0.2695,0.3525,0.3905,5355,0,2,1,1,0,4,88.2795944213867,0.267693996429443,2.21498990058899,6.78530931472778,6.16951990127563,-6.60033988952637,2.89247989654541,0.743,1,89.008,12.333,4.855,88.996,12.333,4.848,73.112,43.361,-5.751
"534",51,0.271,0.3205,0.411,3970,1,2,1,0,0,4,90.9160003662109,-0.0370118990540504,2.65447998046875,12.6989994049072,-16.8050003051758,-5.36122989654541,0.212935000658035,0.7315,0,89.522,14.077,-1.699,89.522,14.077,-1.701,98.358,-8.062,-16.361
"535",117,0.2845,0.344,0.4435,4669,2,1,0,0,0,2,96.0325927734375,-0.448511987924576,3.4059898853302,11.2712001800537,-14.0034990310669,-4.67164993286133,1.30192995071411,0.7875,0,90.935,15.789,-5.036,90.92,15.789,-4.999,95.848,14.889,11.905
"536",144,0.219,0.294,0.482,3970,1,2,1,0,0,4,88.8457946777344,-0.558402001857758,2.20815992355347,-0.0139399999752641,-21.3616008758545,-4.66851997375488,1.91126990318298,0.776,0,89.304,5.08,-3.946,89.11,5.08,-4.029,91.264,-4.909,-1.518
"537",133,0.264,0.3265,0.3625,2542,2,0,2,1,0,3,87.6060943603516,-0.826530992984772,2.5850100517273,6.09693002700806,-15.6133995056152,-6.33923006057739,-0.411215007305145,0.689,1,88.918,12.739,-2.134,88.874,12.739,-2.128,92.394,13.159,-14.194
"538",65,0.27,0.375,0.409,2529,1,0,2,0,0,3,91.9781036376953,0.85726797580719,2.50086998939514,12.5758991241455,-15.0156002044678,-5.65021991729736,1.80475997924805,0.784,0,90.191,12.041,7.212,90.26,12.041,7.215,96.257,10.22,-0.734
"539",104,0.2755,0.359,0.467,5355,1,3,2,1,0,6,92.9585952758789,-0.75875598192215,2.58422994613647,14.3648996353149,-5.07340002059937,-5.61018991470337,0.991312980651856,0.826,1,91.453,16.471,-3.924,91.411,16.471,-3.913,99.245,20.405,-2.884
"540",1,0.3025,0.348,0.555,4715,0,3,2,0,0,9,93.4528961181641,-0.631618976593018,3.60062003135681,17.3991985321045,-6.05505037307739,-3.97170996665955,1.82994985580444,0.903,0,91.856,27.42,-10.014,91.788,27.42,-9.986,99.738,29.329,0.452
"541",40,0.281666,0.372333,0.395666,2745,0,2,2,1,0,6,93.10009765625,1.02910995483398,2.44507002830505,6.62290954589844,-11.1048002243042,-6.13461971282959,0.983395993709564,0.767999,1,90.676,5.8,15.976,90.768,5.8,15.986,97.665,-6.808,16.248
"542",51,0.271,0.3205,0.411,3970,1,1,0,0,0,2,92.7456970214844,0.133285999298096,2.05382990837097,3.47006011009216,-10.2729997634888,-7.0853099822998,0.651201963424683,0.7315,0,89.415,-0.501,-1.275,89.466,-0.501,-1.273,93.714,7.972,2.185
"543",122,0.245,0.3,0.3745,2772,1,3,1,1,0,5,90.4669952392578,0.424292981624603,3.15674996376038,15.1842994689941,-8.45405006408691,-5.02977991104126,1.09846997261047,0.6745,1,89.242,22.092,9.925,89.277,22.092,9.953,92.321,17.813,1.056
"544",21,0.2745,0.3365,0.4425,2823,2,0,1,0,0,2,85.7827987670898,0.364280998706818,2.07015991210938,2.62525010108948,5.48523998260498,-7.84924983978271,2.89119982719421,0.779,0,88.231,8.94,-3.152,88.269,8.94,-3.145,93.471,10.142,-19.569
"545",81,0.261,0.3285,0.3655,2843,1,0,0,1,0,1,91.9435043334961,0.850677013397217,2.83696007728577,16.0595989227295,-5.81044006347656,-5.35771989822388,1.72667002677917,0.694,1,89.664,18.648,13.667,89.739,18.648,13.691,78.647,20.629,-1.978
"546",35,0.255,0.324,0.427,2724,1,0,1,0,1,2,95.6677017211914,-0.250183016061783,3.54333996772766,14.811900138855,2.79087996482849,-4.06012010574341,-1.08682000637054,0.751,1,91.022,20.251,-0.417,90.997,20.251,-0.387,94.686,33.213,-3.434
"547",107,0.261,0.3035,0.411,3230,0,1,2,1,0,4,88.0196990966797,-0.754071950912476,2.02715992927551,8.52923965454102,-0.131742000579834,-6.8545994758606,1.61586999893188,0.7145,1,88.892,11.978,-4.498,88.833,11.978,-4.508,92.243,22.854,-8.577
"548",41,0.2405,0.3375,0.4175,2772,2,0,1,0,0,2,90.2080001831055,-0.114367999136448,2.58260989189148,10.1870002746582,-12.7620992660522,-6.61004018783569,0.904110968112946,0.755,0,89.474,12.65,-3.766,89.525,12.65,-3.738,99.001,1.718,12.163
"549",117,0.2845,0.344,0.4435,2843,0,2,2,0,0,6,90.9111557006836,0.481563001871109,2.66888189315796,9.99409484863281,-18.4750881195068,-6.36090803146362,0.402200996875763,0.7875,0,90.15,11.359,3.072,90.247,11.359,3.101,89.5,0.199,-17.462
"550",125,0.2295,0.3255,0.4005,5421,0,2,2,1,0,5,92.2331390380859,-0.710514008998871,2.37270784378052,9.64650440216064,-14.3518810272217,-5.8674521446228,-0.645082950592041,0.726,1,90.286,9.039,-1.19,90.249,9.039,-1.195,86.242,9.647,4.643
"551",35,0.255,0.324,0.427,5472,2,2,2,0,0,5,77.1958541870117,-0.963847994804382,3.05643606185913,3.30158710479736,0.276814997196198,-7.47312688827515,-0.161378994584084,0.751,0,86.723,25.885,-17.768,86.676,25.885,-17.735,88.863,39.495,-4.638
"552",122,0.245,0.3,0.3745,5355,2,1,1,1,0,3,90.9867935180664,-0.0989306047558784,2.76826000213623,12.9829988479614,-6.45113945007324,-4.91950988769531,2.36068987846375,0.6745,1,89.133,18.406,5.456,89.079,18.406,5.451,96.433,3.057,6.679
"553",81,0.261,0.3285,0.3655,4669,2,2,1,1,0,4,94.1284942626953,-0.00055148103274405,1.65217995643616,14.6364002227783,-4.80227994918823,-6.45206022262573,1.88368999958038,0.694,1,89.979,6.091,5.036,89.995,6.091,5.019,98.343,8.684,-1.458
"554",35,0.255,0.324,0.427,2844,0,2,1,0,1,4,93.5311965942383,0.0502978004515171,2.40429997444153,12.9407987594604,-0.446406990289688,-5.5251202583313,-2.61958980560303,0.751,1,90.774,9.298,1.369,90.791,9.298,1.362,90.903,7.326,-0.368
"555",57,0.289333,0.325333,0.406,5355,2,1,1,1,0,3,95.3610992431641,0.61838299036026,2.66434979438782,15.8109998703003,-8.54923057556152,-5.05370998382568,2.71781992912292,0.731333,1,90.704,14.622,13.039,90.747,14.622,13.051,94.001,32.975,4.748
"556",49,0.269666,0.351,0.413333,2842,0,2,2,1,0,7,96.2127914428711,0.472354978322983,3.13995003700256,8.91268920898438,-5.04550981521606,-4.5108699798584,3.09795999526978,0.764333,1,90.961,13.383,11.602,90.953,13.383,11.616,87.726,13.445,-5.367
"557",142,0.3195,0.3605,0.4435,5472,2,0,2,0,1,3,93.5394973754883,-0.808980941772461,3.15870404243469,17.6084594726562,5.66584587097168,-4.48778200149536,-3.05562090873718,0.804,1,91.461,21.188,-9.186,91.407,21.188,-9.171,79.356,26.813,-11.984
"558",45,0.277,0.3205,0.4225,2767,2,0,2,0,1,3,82.7864990234375,0.0511865988373756,2.8215799331665,2.51364994049072,-6.60183000564575,-6.19772005081177,-1.72817993164062,0.743,1,88.531,16.125,2.489,88.507,16.125,2.484,96.875,20.978,-9.116
"559",41,0.2405,0.3375,0.4175,2772,2,0,1,0,0,2,84.1983947753906,-0.0230873990803957,1.70190989971161,2.81642985343933,-9.03351020812988,-8.33743000030518,1.93804001808167,0.755,0,88.039,6.21,-4.276,88.075,6.21,-4.28,86.668,3.356,6.903
"560",0,0.289,0.330666,0.453,2844,1,2,2,0,0,5,82.1318969726562,0.888694941997528,1.94839000701904,1.83092999458313,16.1140995025635,-7.88970947265625,3.27185988426208,0.783666,0,87.363,11.652,-0.898,87.392,11.652,-0.911,93.675,22.635,-2.189
"561",144,0.219,0.294,0.482,5472,2,0,2,0,0,3,91.3226928710938,0.108882993459702,2.44687008857727,15.5909996032715,-10.2114000320435,-5.38617992401123,0.825856029987335,0.776,0,90.035,15.243,-2.08,90.037,15.243,-2.09,98.334,4.12,-21.899
"562",144,0.219,0.294,0.482,5472,1,1,2,0,0,4,84.0876998901367,0.51656699180603,2.08072996139526,-2.09383010864258,4.78010988235474,-8.07519912719727,2.01804995536804,0.776,0,87.84,6.134,-2.052,87.88,6.134,-2.05,84.11,10.517,-14.945
"563",141,0.2895,0.3435,0.42,3970,2,1,0,0,1,2,88.7939987182617,-0.186333984136581,1.90913987159729,12.8461999893188,2.59733009338379,-6.43080997467041,-2.78636002540588,0.7635,1,90.031,10.324,-3.067,90.026,10.324,-3.091,96.17,31.753,-7.904
"564",45,0.277,0.3205,0.4225,2767,1,1,2,0,0,4,85.1372985839844,0.620234966278076,1.65004992485046,8.33664989471436,-14.9941997528076,-6.98631000518799,2.52379989624023,0.743,0,88.297,9.045,4.427,88.317,9.045,4.39,89.565,19.561,12.889
"565",98,0.2965,0.384,0.527,3810,2,2,0,1,0,3,96.3499984741211,0.307114005088806,2.85836982727051,14.166600227356,-5.54586982727051,-4.45275974273682,1.56881988048553,0.911,1,93.056,15.246,7.304,93.048,15.246,7.307,85.516,15.335,6.799
"566",16,0.28,0.353,0.361,2781,0,1,2,0,0,5,79.947395324707,0.119412995874882,3.98141002655029,22.7341995239258,1.32198989391327,-4.81106996536255,1.85621988773346,0.714,0,87.134,47.152,-5.379,87.136,47.152,-5.326,83.23,36.319,-16.818
"567",49,0.269666,0.351,0.413333,5410,0,0,0,1,0,1,92.9629974365234,-0.451133012771607,2.80343985557556,18.0419998168945,-2.27279996871948,-5.18484020233154,0.39546599984169,0.764333,1,90.789,20.253,-1.465,90.773,20.253,-1.447,95.791,7.594,-8.624
"568",21,0.2745,0.3365,0.4425,2724,2,0,0,0,0,1,81.4802017211914,0.0954745933413506,3.38376998901367,4.6446099281311,3.37084984779358,-5.82343006134033,2.89265990257263,0.779,0,87.567,27.266,-4.986,87.515,27.266,-4.968,87.001,10.411,-14.297
"569",45,0.277,0.3205,0.4225,3970,2,1,0,0,0,2,65.9083023071289,0.458680957555771,3.58172011375427,19.6466999053955,-4.23969984054565,-7.14939975738525,1.8520200252533,0.743,0,85.022,55.01,-3.931,85.088,55.01,-3.87,83.808,16.466,1.675
"570",97,0.211,0.2905,0.3725,2844,2,0,1,1,0,2,82.6615982055664,-0.553911983966827,1.85526990890503,2.7629599571228,5.22487020492554,-8.21243000030518,1.10043001174927,0.663,1,87.072,10.464,-4.736,87.047,10.464,-4.739,83.933,18.977,5.627
"571",98,0.2965,0.384,0.527,3810,0,0,0,1,0,1,92.8841934204102,0.18401700258255,1.82032990455627,12.3860988616943,-3.59773993492126,-6.12633991241455,1.93044996261597,0.911,1,92.321,8.801,4.644,92.316,8.801,4.62,100.104,13.837,1.573
"572",137,0.268333,0.370333,0.385666,2542,0,0,1,1,0,2,95.2646942138672,-0.291081994771957,2.3427197933197,17.4941005706787,-2.73082995414734,-5.31296014785767,0.68673700094223,0.755999,1,91.069,13.408,0.797,91.054,13.408,0.795,98.382,5.392,-2.88
"573",16,0.28,0.353,0.361,2852,0,0,0,0,0,1,94.6975021362305,-0.439418971538544,3.05966997146606,16.881799697876,-6.50119018554688,-4.6923098564148,-0.00669900001958013,0.714,0,89.899,17.728,-7.598,89.881,17.728,-7.579,89.699,21.475,1.242
"574",141,0.2895,0.3435,0.42,3970,0,0,1,0,0,2,73.9640960693359,-0.731081962585449,3.16082000732422,-9.03153991699219,8.95870971679688,-8.88463973999023,2.55717992782593,0.7635,0,85.561,22.212,-16.159,85.53,22.212,-16.103,90.433,24.683,-11.735
"575",35,0.255,0.324,0.427,2844,0,3,0,0,1,4,88.606803894043,-0.0962124988436699,2.6154100894928,14.4378995895386,7.01496982574463,-5.55957984924316,-4.05183982849121,0.751,1,89.893,17.131,-3.71,89.89,17.131,-3.716,97.521,32.842,-2.402
"576",70,0.238666,0.293666,0.389333,2724,1,1,1,0,0,3,82.0343017578125,0.415903985500336,1.92208003997803,2.49356985092163,9.44270038604736,-8.15955924987793,3.44714999198914,0.682999,0,86.26,11.427,-2.999,86.281,11.427,-3.003,79.748,25.811,-0.39
"577",25,0.264,0.364,0.48,2724,0,3,2,1,1,7,89.0681991577148,-0.0725621953606606,2.95565009117126,8.10621929168701,10.9748001098633,-5.05112981796265,-2.901859998703,0.844,0,90.093,15.41,-11.858,90.039,15.41,-11.872,92.528,7.754,7.55
"578",84,0.267,0.3825,0.389,2842,0,0,0,1,0,1,92.8431930541992,-0.678512990474701,2.61970996856689,11.6265993118286,-19.8408985137939,-6.40932989120483,-0.552438020706177,0.7715,1,91.116,11.678,-0.241,91.155,11.678,-0.204,87.621,23.361,-19.239
"579",66,0.277,0.3475,0.4255,2745,0,2,2,0,0,6,93.7313995361328,1.18335998058319,1.93559992313385,17.4179992675781,-5.07107973098755,-5.46639013290405,2.8344099521637,0.773,0,90.217,10.343,8.743,90.275,10.343,8.715,85.664,14.528,1.277
"580",125,0.2295,0.3255,0.4005,5421,2,1,1,1,1,3,81.886344909668,-0.188868999481201,2.08148002624512,3.40192103385925,-3.21121501922607,-7.62767171859741,-3.16401696205139,0.726,0,87.556,9.169,-10.531,87.569,9.169,-10.544,85.041,24.303,-15.127
"581",21,0.2745,0.3365,0.4425,2724,2,0,0,0,0,1,94.4511032104492,-0.607120990753174,2.71309995651245,13.7595996856689,-10.4418992996216,-6.01635980606079,-0.384463012218475,0.779,0,90.674,12.158,-9.636,90.704,12.158,-9.602,75.887,10.259,-13.194
"582",41,0.2405,0.3375,0.4175,3789,1,3,1,0,0,5,95.2922897338867,-0.0664004981517792,1.96135997772217,13.5401000976562,-8.68140983581543,-5.69807958602905,1.38898992538452,0.755,0,90.351,5.726,-3.032,90.34,5.726,-3.056,100.682,7.392,-14.594
"583",34,0.263,0.379666,0.376666,2541,2,0,0,1,0,1,92.9876022338867,0.372337996959686,2.64738988876343,14.1337995529175,-7.78137016296387,-5.76842021942139,1.34791994094849,0.756332,1,90.628,14.871,8.687,90.687,14.871,8.71,92.18,7.993,4.427
"584",73,0.289,0.381,0.374,2772,2,1,1,1,0,3,86.8942031860352,0.130481004714966,2.09190011024475,9.45573043823242,0.965019941329956,-6.14579010009766,3.29404997825623,0.755,1,89.063,15.438,4.787,89.008,15.438,4.758,92.344,22.523,4.738
"585",66,0.277,0.3475,0.4255,2745,1,0,0,0,0,1,93.2482986450195,-1.00636994838715,2.85477995872498,20.3225994110107,-4.45080995559692,-5.0064001083374,-0.0540120005607605,0.773,0,90.421,21.414,-14.889,90.373,21.414,-14.873,92.673,24.752,-3.019
"586",144,0.219,0.294,0.482,5472,0,2,1,0,0,4,89.8928985595703,0.385720998048782,3.42693972587585,14.660400390625,-6.68403959274292,-4.59190988540649,1.57502996921539,0.776,0,89.623,24.956,0.548,89.631,24.956,0.572,86.167,-8.726,-0.96
"587",98,0.2965,0.384,0.527,3810,0,0,0,1,0,1,93.0774993896484,-0.535139977931976,2.68413996696472,11.3016300201416,13.6125602722168,-4.73090028762817,-0.199945002794266,0.911,1,92.125,15.888,-7.27,92.014,15.888,-7.291,99.08,-2.033,-5.249
"588",134,0.273,0.378,0.481,3789,2,1,2,1,0,4,94.4571990966797,-0.706784009933472,2.33239984512329,19.5216999053955,-9.65077018737793,-5.25814962387085,1.00550007820129,0.859,1,92.364,16.943,-2.589,92.324,16.943,-2.591,88.801,28.235,-3.416
"589",49,0.269666,0.351,0.413333,5410,1,3,2,1,1,7,81.4529037475586,-0.346085011959076,2.74401998519897,-3.7688000202179,-5.106369972229,-7.65464019775391,-3.52486991882324,0.764333,0,87.812,9.486,-11.757,87.828,9.486,-11.74,95.201,12.699,5.45
"590",84,0.267,0.3825,0.389,2842,0,2,2,1,1,6,91.6103973388672,0.173017993569374,3.35901999473572,16.354398727417,14.0410003662109,-4.10992002487183,0.0600749999284744,0.7715,0,89.601,24.494,-7.269,89.557,24.494,-7.262,95.494,42.153,10.105
"591",107,0.261,0.3035,0.411,2797,2,2,1,1,0,4,84.2705001831055,0.341122984886169,2.65489983558655,7.15268993377686,0.596230030059814,-7.20530939102173,1.95819985866547,0.7145,1,88.145,18.896,5.681,88.199,18.896,5.714,93.669,31.709,5.168
"592",111,0.2695,0.3525,0.3905,5355,2,3,2,1,1,6,91.3214950561523,0.685678958892822,1.98312997817993,16.5186996459961,10.8988990783691,-5.93902969360352,0.885223984718323,0.743,0,89.209,12.297,-1.626,89.238,12.297,-1.649,88.673,21.551,-6.887
"593",30,0.2815,0.3255,0.4525,2542,1,2,1,0,0,4,83.1616973876953,-0.00744035979732871,2.97690987586975,-0.0381999984383583,3.21128988265991,-6.94330024719238,3.01615977287292,0.778,0,87.715,18.006,-5.847,87.695,18.006,-5.823,93.332,34.935,-12.809
"594",0,0.289,0.330666,0.453,2844,1,3,1,0,1,5,84.1897964477539,0.510146975517273,1.79097998142242,1.55862998962402,13.551999092102,-7.35900974273682,-2.05630993843079,0.783666,1,88.852,5.564,1.077,88.856,5.564,1.042,93.37,4.354,-1.693
"595",152,0.314,0.353,0.461,2772,2,1,2,0,0,4,79.6324996948242,-0.255683988332748,2.0473198890686,0.67782998085022,2.86472988128662,-7.70790004730225,2.86074995994568,0.814,0,87.568,14.877,-9.597,87.503,14.877,-9.618,88.951,19.588,-1.323
"596",85,0.238,0.314,0.411,2767,1,1,1,1,0,3,84.5173950195312,-0.980960965156555,2.93618988990784,13.6181993484497,-9.57156944274902,-5.86384010314941,0.840416967868805,0.725,1,88.8,26.952,-5.394,88.732,26.952,-5.376,92.354,2.093,18.381
"597",16,0.28,0.353,0.361,2852,2,0,1,0,1,2,82.1741943359375,-0.167506992816925,2.13601994514465,-7.40537977218628,-4.88346004486084,-8.10682010650635,-2.86289978027344,0.714,1,87.836,1.642,-0.893,87.84,1.642,-0.901,87.129,-0.764,3.599
"598",133,0.264,0.3265,0.3625,2724,2,1,1,1,0,3,84.1375961303711,-0.227387994527817,2.41337990760803,11.8449001312256,-11.6048002243042,-6.24861001968384,1.79188990592957,0.689,1,88.212,20.899,3.37,88.179,20.899,3.364,79.654,30.059,0.609
